InstanceType,SpotPrice,AvailabilityZone,DATE,HOUR,AVG_SP
m4.10xlarge,0.4378,us-west-2b,2016-02-12,3,0.446407
m4.10xlarge,0.4356,us-west-2b,2016-02-12,4,0.432934
m4.10xlarge,0.4284,us-west-2b,2016-02-12,5,0.425415
m4.10xlarge,0.4305,us-west-2b,2016-02-12,6,0.417826
m4.10xlarge,0.4114,us-west-2b,2016-02-12,7,0.422237
m4.10xlarge,0.4279,us-west-2b,2016-02-12,8,0.434193
m4.10xlarge,0.4401,us-west-2b,2016-02-12,9,0.418219
m4.10xlarge,0.3987,us-west-2b,2016-02-12,10,0.394734
m4.10xlarge,0.3962,us-west-2b,2016-02-12,11,0.389324
m4.10xlarge,0.3828,us-west-2b,2016-02-12,12,0.384206
m4.10xlarge,0.382,us-west-2b,2016-02-12,13,0.379977
m4.10xlarge,0.3805,us-west-2b,2016-02-12,14,0.382759
m4.10xlarge,0.3836,us-west-2b,2016-02-12,15,0.385811
m4.10xlarge,0.3867,us-west-2b,2016-02-12,16,0.3951
m4.10xlarge,0.4016,us-west-2b,2016-02-12,17,0.405666
m4.10xlarge,0.4054,us-west-2b,2016-02-12,18,0.405523
m4.10xlarge,0.4073,us-west-2b,2016-02-12,19,0.405105
m4.10xlarge,0.4016,us-west-2b,2016-02-12,20,0.418209
m4.10xlarge,0.4241,us-west-2b,2016-02-12,21,0.427442
m4.10xlarge,0.4288,us-west-2b,2016-02-12,22,0.42918
m4.10xlarge,0.4288,us-west-2b,2016-02-12,23,0.430389
m4.10xlarge,0.4355,us-west-2b,2016-02-13,0,0.44397
m4.10xlarge,0.4273,us-west-2b,2016-02-13,1,0.427853
m4.10xlarge,0.4216,us-west-2b,2016-02-13,2,0.421268
m4.10xlarge,0.4195,us-west-2b,2016-02-13,3,0.413119
m4.10xlarge,0.4134,us-west-2b,2016-02-13,4,0.433288
m4.10xlarge,0.4389,us-west-2b,2016-02-13,5,0.429343
m4.10xlarge,0.4238,us-west-2b,2016-02-13,6,0.409356
m4.10xlarge,0.4134,us-west-2b,2016-02-13,7,0.424057
m4.10xlarge,0.4341,us-west-2b,2016-02-13,8,0.431129
m4.10xlarge,0.4273,us-west-2b,2016-02-13,9,0.422784
m4.10xlarge,0.4195,us-west-2b,2016-02-13,10,0.425931
m4.10xlarge,0.4197,us-west-2b,2016-02-13,11,0.420602
m4.10xlarge,0.4176,us-west-2b,2016-02-13,12,0.405436
m4.10xlarge,0.3971,us-west-2b,2016-02-13,13,0.400401
m4.10xlarge,0.4029,us-west-2b,2016-02-13,14,0.401846
m4.10xlarge,0.4009,us-west-2b,2016-02-13,15,0.401452
m4.10xlarge,0.4009,us-west-2b,2016-02-13,16,0.404329
m4.10xlarge,0.4135,us-west-2b,2016-02-13,17,0.406968
m4.10xlarge,0.4029,us-west-2b,2016-02-13,18,0.404731
m4.10xlarge,0.4029,us-west-2b,2016-02-13,19,0.403267
m4.10xlarge,0.4029,us-west-2b,2016-02-13,20,0.402108
m4.10xlarge,0.4049,us-west-2b,2016-02-13,21,0.409558
m4.10xlarge,0.4092,us-west-2b,2016-02-13,22,0.408669
m4.10xlarge,0.4092,us-west-2b,2016-02-13,23,0.408482
m4.10xlarge,0.4092,us-west-2b,2016-02-14,0,0.408203
m4.10xlarge,0.4072,us-west-2b,2016-02-14,1,0.406679
m4.10xlarge,0.4092,us-west-2b,2016-02-14,2,0.401539
m4.10xlarge,0.4013,us-west-2b,2016-02-14,3,0.413569
m4.10xlarge,0.4155,us-west-2b,2016-02-14,4,0.421508
m4.10xlarge,0.4135,us-west-2b,2016-02-14,5,0.421314
m4.10xlarge,0.4355,us-west-2b,2016-02-14,6,0.426424
m4.10xlarge,0.4219,us-west-2b,2016-02-14,7,0.424051
m4.10xlarge,0.445,us-west-2b,2016-02-14,8,0.452085
m4.10xlarge,0.4669,us-west-2b,2016-02-14,9,0.465058
m4.10xlarge,0.4656,us-west-2b,2016-02-14,10,0.457464
m4.10xlarge,0.4531,us-west-2b,2016-02-14,11,0.452128
m4.10xlarge,0.4545,us-west-2b,2016-02-14,12,0.442616
m4.10xlarge,0.4344,us-west-2b,2016-02-14,13,0.431948
m4.10xlarge,0.4318,us-west-2b,2016-02-14,14,0.434608
m4.10xlarge,0.4344,us-west-2b,2016-02-14,15,0.436619
m4.10xlarge,0.437,us-west-2b,2016-02-14,16,0.439484
m4.10xlarge,0.4454,us-west-2b,2016-02-14,17,0.459929
m4.10xlarge,0.4641,us-west-2b,2016-02-14,18,0.4641
m4.10xlarge,0.4641,us-west-2b,2016-02-14,19,0.459597
m4.10xlarge,0.4562,us-west-2b,2016-02-14,20,0.453871
m4.10xlarge,0.4531,us-west-2b,2016-02-14,21,0.457481
m4.10xlarge,0.4545,us-west-2b,2016-02-14,22,0.457128
m4.10xlarge,0.4577,us-west-2b,2016-02-14,23,0.372814
m4.10xlarge,0.3396,us-west-2b,2016-02-15,0,0.335751
m4.10xlarge,0.3359,us-west-2b,2016-02-15,1,0.335714
m4.10xlarge,0.3347,us-west-2b,2016-02-15,2,0.336262
m4.10xlarge,0.3371,us-west-2b,2016-02-15,3,0.338206
m4.10xlarge,0.3383,us-west-2b,2016-02-15,4,0.346557
m4.10xlarge,0.348,us-west-2b,2016-02-15,5,0.346631
m4.10xlarge,0.341,us-west-2b,2016-02-15,6,0.337259
m4.10xlarge,0.3308,us-west-2b,2016-02-15,7,0.326538
m4.10xlarge,0.3192,us-west-2b,2016-02-15,8,0.323093
m4.10xlarge,0.3324,us-west-2b,2016-02-15,9,0.328531
m4.10xlarge,0.3201,us-west-2b,2016-02-15,10,0.321031
m4.10xlarge,0.324,us-west-2b,2016-02-15,11,0.328321
m4.10xlarge,0.3383,us-west-2b,2016-02-15,12,0.328321
m4.10xlarge,0.3201,us-west-2b,2016-02-15,13,0.323111
m4.10xlarge,0.323,us-west-2b,2016-02-15,14,0.325281
m4.10xlarge,0.3262,us-west-2b,2016-02-15,15,0.326077
m4.10xlarge,0.3251,us-west-2b,2016-02-15,16,0.326205
m4.10xlarge,0.3273,us-west-2b,2016-02-15,17,0.331539
m4.10xlarge,0.3353,us-west-2b,2016-02-15,18,0.335711
m4.10xlarge,0.3379,us-west-2b,2016-02-15,19,0.338988
m4.10xlarge,0.3407,us-west-2b,2016-02-15,20,0.334275
m4.10xlarge,0.3346,us-west-2b,2016-02-15,21,0.36292
m4.10xlarge,0.3673,us-west-2b,2016-02-15,22,0.364775
m4.10xlarge,0.3635,us-west-2b,2016-02-15,23,0.371113
m4.10xlarge,0.3793,us-west-2b,2016-02-16,0,0.384797
m4.10xlarge,0.3852,us-west-2b,2016-02-16,1,0.375279
m4.10xlarge,0.3584,us-west-2b,2016-02-16,2,0.358812
m4.10xlarge,0.3514,us-west-2b,2016-02-16,3,0.348513
m4.10xlarge,0.3536,us-west-2b,2016-02-16,4,0.365413
m4.10xlarge,0.3747,us-west-2b,2016-02-16,5,0.358018
m4.10xlarge,0.345,us-west-2b,2016-02-16,6,0.339891
m4.10xlarge,0.3386,us-west-2b,2016-02-16,7,0.337182
m4.10xlarge,0.3386,us-west-2b,2016-02-16,8,0.336053
m4.10xlarge,0.3262,us-west-2b,2016-02-16,9,0.327149
m4.10xlarge,0.3262,us-west-2b,2016-02-16,10,0.336698
m4.10xlarge,0.3411,us-west-2b,2016-02-16,11,0.349853
m4.10xlarge,0.3451,us-west-2b,2016-02-16,12,0.341385
m4.10xlarge,0.3347,us-west-2b,2016-02-16,13,0.334094
m4.10xlarge,0.3262,us-west-2b,2016-02-16,14,0.326384
m4.10xlarge,0.3296,us-west-2b,2016-02-16,15,0.327511
m4.10xlarge,0.3284,us-west-2b,2016-02-16,17,0.328306
m4.10xlarge,0.3284,us-west-2b,2016-02-16,18,0.329432
m4.10xlarge,0.332,us-west-2b,2016-02-16,19,0.33866
m4.10xlarge,0.3436,us-west-2b,2016-02-16,20,0.343905
m4.10xlarge,0.3468,us-west-2b,2016-02-16,21,0.348006
m4.10xlarge,0.3403,us-west-2b,2016-02-16,22,0.346871
m4.10xlarge,0.3468,us-west-2b,2016-02-16,23,0.344267
m4.10xlarge,0.3451,us-west-2b,2016-02-17,0,0.366893
m4.10xlarge,0.3712,us-west-2b,2016-02-17,1,0.371116
m4.10xlarge,0.3734,us-west-2b,2016-02-17,2,0.364388
m4.10xlarge,0.3712,us-west-2b,2016-02-17,3,0.369458
m4.10xlarge,0.369,us-west-2b,2016-02-17,4,0.367965
m4.10xlarge,0.3604,us-west-2b,2016-02-17,5,0.376222
m4.10xlarge,0.3893,us-west-2b,2016-02-17,6,0.377274
m4.10xlarge,0.369,us-west-2b,2016-02-17,7,0.362438
m4.10xlarge,0.3604,us-west-2b,2016-02-17,8,0.3604
m4.10xlarge,0.3604,us-west-2b,2016-02-17,9,0.357225
m4.10xlarge,0.3518,us-west-2b,2016-02-17,10,0.352025
m4.10xlarge,0.3518,us-west-2b,2016-02-17,11,0.345801
m4.10xlarge,0.3407,us-west-2b,2016-02-17,12,0.340136
m4.10xlarge,0.3407,us-west-2b,2016-02-17,13,0.333512
m4.10xlarge,0.3249,us-west-2b,2016-02-17,14,0.325956
m4.10xlarge,0.3284,us-west-2b,2016-02-17,15,0.328402
m4.10xlarge,0.3284,us-west-2b,2016-02-17,16,0.333201
m4.10xlarge,0.3501,us-west-2b,2016-02-17,17,0.361843
m4.10xlarge,0.3709,us-west-2b,2016-02-17,18,0.364254
m4.10xlarge,0.3782,us-west-2b,2016-02-17,19,0.381478
m4.10xlarge,0.3885,us-west-2b,2016-02-17,20,0.385586
m4.10xlarge,0.3831,us-west-2b,2016-02-17,21,0.352617
m4.10xlarge,0.3305,us-west-2b,2016-02-17,22,0.331412
m4.10xlarge,0.3396,us-west-2b,2016-02-17,23,0.336833
m4.10xlarge,0.341,us-west-2b,2016-02-18,0,0.340059
m4.10xlarge,0.341,us-west-2b,2016-02-18,1,0.338099
m4.10xlarge,0.3317,us-west-2b,2016-02-18,2,0.331452
m4.10xlarge,0.332,us-west-2b,2016-02-18,3,0.323824
m4.10xlarge,0.3205,us-west-2b,2016-02-18,4,0.321304
m4.10xlarge,0.3216,us-west-2b,2016-02-18,5,0.323224
m4.10xlarge,0.3273,us-west-2b,2016-02-18,6,0.324731
m4.10xlarge,0.3216,us-west-2b,2016-02-18,7,0.320259
m4.10xlarge,0.3176,us-west-2b,2016-02-18,8,0.318845
m4.10xlarge,0.322,us-west-2b,2016-02-18,9,0.319803
m4.10xlarge,0.3158,us-west-2b,2016-02-18,10,0.31464
m4.10xlarge,0.3113,us-west-2b,2016-02-18,11,0.312026
m4.10xlarge,0.3176,us-west-2b,2016-02-18,12,0.316889
m4.10xlarge,0.3113,us-west-2b,2016-02-18,13,0.311879
m4.10xlarge,0.3121,us-west-2b,2016-02-18,14,0.311498
m4.10xlarge,0.3113,us-west-2b,2016-02-18,15,0.310732
m4.10xlarge,0.3105,us-west-2b,2016-02-18,16,0.311094
m4.10xlarge,0.3113,us-west-2b,2016-02-18,17,0.309142
m4.10xlarge,0.3066,us-west-2b,2016-02-18,18,0.310625
m4.10xlarge,0.3201,us-west-2b,2016-02-18,19,0.333309
m4.10xlarge,0.3528,us-west-2b,2016-02-18,20,0.353624
m4.10xlarge,0.3817,us-west-2b,2016-02-18,21,0.382733
m4.10xlarge,0.3837,us-west-2b,2016-02-18,22,0.386254
m4.10xlarge,0.3857,us-west-2b,2016-02-18,23,0.382567
m4.10xlarge,0.3888,us-west-2b,2016-02-19,0,0.38408
m4.10xlarge,0.3798,us-west-2b,2016-02-19,1,0.353143
m4.10xlarge,0.3158,us-west-2b,2016-02-19,2,0.31598
m4.10xlarge,0.3176,us-west-2b,2016-02-19,3,0.311944
m4.10xlarge,0.3113,us-west-2b,2016-02-19,4,0.311352
m4.10xlarge,0.3105,us-west-2b,2016-02-19,5,0.3105
m4.10xlarge,0.3096,us-west-2b,2016-02-19,6,0.309364
m4.10xlarge,0.3105,us-west-2b,2016-02-19,7,0.309101
m4.10xlarge,0.3066,us-west-2b,2016-02-19,8,0.305404
m4.10xlarge,0.3007,us-west-2b,2016-02-19,9,0.300552
m4.10xlarge,0.2979,us-west-2b,2016-02-19,10,0.298165
m4.10xlarge,0.299,us-west-2b,2016-02-19,11,0.299183
m4.10xlarge,0.3001,us-west-2b,2016-02-19,12,0.300324
m4.10xlarge,0.3001,us-west-2b,2016-02-19,13,0.300071
m4.10xlarge,0.2996,us-west-2b,2016-02-19,14,0.300106
m4.10xlarge,0.2996,us-west-2b,2016-02-19,15,0.299565
m4.10xlarge,0.3001,us-west-2b,2016-02-19,16,0.301248
m4.10xlarge,0.3013,us-west-2b,2016-02-19,17,0.305424
m4.10xlarge,0.3065,us-west-2b,2016-02-19,18,0.306159
m4.10xlarge,0.3052,us-west-2b,2016-02-19,19,0.304901
m4.10xlarge,0.3052,us-west-2b,2016-02-19,20,0.309163
m4.10xlarge,0.3097,us-west-2b,2016-02-19,21,0.310226
m4.10xlarge,0.3163,us-west-2b,2016-02-19,22,0.314585
m4.10xlarge,0.3165,us-west-2b,2016-02-19,23,0.320286
m4.10xlarge,0.3281,us-west-2b,2016-02-20,0,0.32843
m4.10xlarge,0.3243,us-west-2b,2016-02-20,1,0.322472
m4.10xlarge,0.3163,us-west-2b,2016-02-20,2,0.314798
m4.10xlarge,0.314,us-west-2b,2016-02-20,3,0.312178
m4.10xlarge,0.3097,us-west-2b,2016-02-20,4,0.309679
m4.10xlarge,0.309,us-west-2b,2016-02-20,5,0.308472
m4.10xlarge,0.309,us-west-2b,2016-02-20,6,0.308571
m4.10xlarge,0.309,us-west-2b,2016-02-20,7,0.307427
m4.10xlarge,0.3077,us-west-2b,2016-02-20,8,0.308352
m4.10xlarge,0.3083,us-west-2b,2016-02-20,9,0.308266
m4.10xlarge,0.3077,us-west-2b,2016-02-20,10,0.308235
m4.10xlarge,0.3083,us-west-2b,2016-02-20,11,0.308104
m4.10xlarge,0.309,us-west-2b,2016-02-20,12,0.308943
m4.10xlarge,0.3077,us-west-2b,2016-02-20,13,0.3077
m4.10xlarge,0.3077,us-west-2b,2016-02-20,14,0.3077
m4.10xlarge,0.3077,us-west-2b,2016-02-20,15,0.3077
m4.10xlarge,0.3077,us-west-2b,2016-02-20,16,0.307472
m4.10xlarge,0.307,us-west-2b,2016-02-20,17,0.307559
m4.10xlarge,0.3083,us-west-2b,2016-02-20,18,0.310528
m4.10xlarge,0.321,us-west-2b,2016-02-20,19,0.327456
m4.10xlarge,0.3308,us-west-2b,2016-02-20,20,0.3388
m4.10xlarge,0.3393,us-west-2b,2016-02-20,21,0.339864
m4.10xlarge,0.3407,us-west-2b,2016-02-20,22,0.348163
m4.10xlarge,0.3536,us-west-2b,2016-02-20,23,0.363492
m4.10xlarge,0.3615,us-west-2b,2016-02-21,1,0.362021
m4.10xlarge,0.3518,us-west-2b,2016-02-21,2,0.3518
m4.10xlarge,0.3536,us-west-2b,2016-02-21,4,0.350687
m4.10xlarge,0.3484,us-west-2b,2016-02-21,6,0.35087
m4.10xlarge,0.3536,us-west-2b,2016-02-21,7,0.351986
m4.10xlarge,0.3536,us-west-2b,2016-02-21,8,0.352126
m4.10xlarge,0.3615,us-west-2b,2016-02-21,9,0.357907
m4.10xlarge,0.3636,us-west-2b,2016-02-21,10,0.361736
m4.10xlarge,0.3594,us-west-2b,2016-02-21,11,0.364579
m4.10xlarge,0.3706,us-west-2b,2016-02-21,12,0.372948
m4.10xlarge,0.3756,us-west-2b,2016-02-21,15,0.391685
m4.10xlarge,0.3877,us-west-2b,2016-02-21,16,0.3877
m4.10xlarge,0.3911,us-west-2b,2016-02-21,17,0.388155
m4.10xlarge,0.3844,us-west-2b,2016-02-21,18,0.3844
m4.10xlarge,0.3813,us-west-2b,2016-02-21,20,0.378572
m4.10xlarge,0.3754,us-west-2b,2016-02-21,21,0.3754
m4.10xlarge,0.3783,us-west-2b,2016-02-21,22,0.3783
m4.10xlarge,0.3783,us-west-2b,2016-02-21,23,0.376059
m4.10xlarge,0.3754,us-west-2b,2016-02-22,0,0.378863
m4.10xlarge,0.3813,us-west-2b,2016-02-22,1,0.379404
m4.10xlarge,0.3813,us-west-2b,2016-02-22,2,0.378771
m4.10xlarge,0.3783,us-west-2b,2016-02-22,3,0.381124
m4.10xlarge,0.3813,us-west-2b,2016-02-22,4,0.388669
m4.10xlarge,0.3877,us-west-2b,2016-02-22,5,0.386994
m4.10xlarge,0.3844,us-west-2b,2016-02-22,6,0.388621
m4.10xlarge,0.3947,us-west-2b,2016-02-22,7,0.393067
m4.10xlarge,0.3911,us-west-2b,2016-02-22,8,0.394766
m4.10xlarge,0.4,us-west-2b,2016-02-22,9,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,10,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,11,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,12,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,13,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,14,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,15,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,16,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,17,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,18,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,19,0.4
m4.10xlarge,0.4,us-west-2b,2016-02-22,20,0.400666
m4.10xlarge,0.4043,us-west-2b,2016-02-22,21,0.414505
m4.10xlarge,0.4203,us-west-2b,2016-02-22,22,0.424588
m4.10xlarge,0.4254,us-west-2b,2016-02-22,23,0.424458
m4.10xlarge,0.4203,us-west-2b,2016-02-23,0,0.466821
m4.10xlarge,0.4781,us-west-2b,2016-02-23,1,0.477388
m4.10xlarge,0.4932,us-west-2b,2016-02-23,2,0.514951
m4.10xlarge,0.5225,us-west-2b,2016-02-23,3,0.531298
m4.10xlarge,0.5298,us-west-2b,2016-02-23,4,0.494024
m4.10xlarge,0.4426,us-west-2b,2016-02-23,5,0.43086
m4.10xlarge,0.4308,us-west-2b,2016-02-23,6,0.405154
m4.10xlarge,0.3919,us-west-2b,2016-02-23,7,0.386074
m4.10xlarge,0.3813,us-west-2b,2016-02-23,8,0.368145
m4.10xlarge,0.3615,us-west-2b,2016-02-23,9,0.359072
m4.10xlarge,0.3467,us-west-2b,2016-02-23,10,0.344983
m4.10xlarge,0.3398,us-west-2b,2016-02-23,11,0.336619
m4.10xlarge,0.331,us-west-2b,2016-02-23,12,0.330018
m4.10xlarge,0.3284,us-west-2b,2016-02-23,13,0.32781
m4.10xlarge,0.3249,us-west-2b,2016-02-23,14,0.327642
m4.10xlarge,0.3272,us-west-2b,2016-02-23,15,0.32638
m4.10xlarge,0.326,us-west-2b,2016-02-23,16,0.331978
m4.10xlarge,0.3367,us-west-2b,2016-02-23,17,0.341958
m4.10xlarge,0.3414,us-west-2b,2016-02-23,18,0.344814
m4.10xlarge,0.3526,us-west-2b,2016-02-23,19,0.355451
m4.10xlarge,0.3592,us-west-2b,2016-02-23,20,0.362418
m4.10xlarge,0.3615,us-west-2b,2016-02-23,21,0.362659
m4.10xlarge,0.3693,us-west-2b,2016-02-23,22,0.37956
m4.10xlarge,0.3781,us-west-2b,2016-02-23,23,0.369779
m4.10xlarge,0.3615,us-west-2b,2016-02-24,0,0.362365
m4.10xlarge,0.3721,us-west-2b,2016-02-24,1,0.377208
m4.10xlarge,0.3935,us-west-2b,2016-02-24,2,0.486978
m4.10xlarge,0.6159,us-west-2b,2016-02-24,3,0.619159
m4.10xlarge,0.64,us-west-2b,2016-02-24,4,0.616276
m4.10xlarge,0.5302,us-west-2b,2016-02-24,5,0.451292
m4.10xlarge,0.418,us-west-2b,2016-02-24,6,0.448196
m4.10xlarge,0.4627,us-west-2b,2016-02-24,7,0.478961
m4.10xlarge,0.4688,us-west-2b,2016-02-24,8,0.476664
m4.10xlarge,0.4887,us-west-2b,2016-02-24,9,0.520941
m4.10xlarge,0.5184,us-west-2b,2016-02-24,10,0.504811
m4.10xlarge,0.4925,us-west-2b,2016-02-24,11,0.467715
m4.10xlarge,0.4647,us-west-2b,2016-02-24,12,0.462559
m4.10xlarge,0.4478,us-west-2b,2016-02-24,13,0.439151
m4.10xlarge,0.3999,us-west-2b,2016-02-24,14,0.411738
m4.10xlarge,0.4254,us-west-2b,2016-02-24,15,0.423735
m4.10xlarge,0.4203,us-west-2b,2016-02-24,16,0.440035
m4.10xlarge,0.46,us-west-2b,2016-02-24,17,0.476358
m4.10xlarge,0.4968,us-west-2b,2016-02-24,18,0.536118
m4.10xlarge,0.6031,us-west-2b,2016-02-24,19,0.65929
m4.10xlarge,0.69,us-west-2b,2016-02-24,20,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-24,21,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-24,22,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-24,23,0.687402
m4.10xlarge,0.6776,us-west-2b,2016-02-25,0,0.674437
m4.10xlarge,0.6438,us-west-2b,2016-02-25,1,0.632542
m4.10xlarge,0.6169,us-west-2b,2016-02-25,2,0.594186
m4.10xlarge,0.5903,us-west-2b,2016-02-25,3,0.57147
m4.10xlarge,0.5468,us-west-2b,2016-02-25,4,0.550754
m4.10xlarge,0.4968,us-west-2b,2016-02-25,5,0.517486
m4.10xlarge,0.5776,us-west-2b,2016-02-25,6,0.585705
m4.10xlarge,0.5886,us-west-2b,2016-02-25,7,0.576306
m4.10xlarge,0.5302,us-west-2b,2016-02-25,8,0.497749
m4.10xlarge,0.4789,us-west-2b,2016-02-25,9,0.465079
m4.10xlarge,0.4418,us-west-2b,2016-02-25,10,0.427209
m4.10xlarge,0.4169,us-west-2b,2016-02-25,11,0.407915
m4.10xlarge,0.3947,us-west-2b,2016-02-25,12,0.397779
m4.10xlarge,0.4024,us-west-2b,2016-02-25,13,0.400472
m4.10xlarge,0.3882,us-west-2b,2016-02-25,14,0.393722
m4.10xlarge,0.3958,us-west-2b,2016-02-25,15,0.396132
m4.10xlarge,0.3919,us-west-2b,2016-02-25,16,0.392438
m4.10xlarge,0.3919,us-west-2b,2016-02-25,17,0.394861
m4.10xlarge,0.3999,us-west-2b,2016-02-25,18,0.428483
m4.10xlarge,0.4781,us-west-2b,2016-02-25,19,0.571358
m4.10xlarge,0.6668,us-west-2b,2016-02-25,20,0.671519
m4.10xlarge,0.6668,us-west-2b,2016-02-25,21,0.649081
m4.10xlarge,0.6148,us-west-2b,2016-02-25,22,0.583523
m4.10xlarge,0.6317,us-west-2b,2016-02-25,23,0.632101
m4.10xlarge,0.66,us-west-2b,2016-02-26,0,0.681857
m4.10xlarge,0.69,us-west-2b,2016-02-26,1,0.682541
m4.10xlarge,0.6668,us-west-2b,2016-02-26,2,0.624508
m4.10xlarge,0.5343,us-west-2b,2016-02-26,3,0.491792
m4.10xlarge,0.4424,us-west-2b,2016-02-26,4,0.435366
m4.10xlarge,0.3999,us-west-2b,2016-02-26,5,0.420935
m4.10xlarge,0.4224,us-west-2b,2016-02-26,6,0.42615
m4.10xlarge,0.432,us-west-2b,2016-02-26,7,0.444539
m4.10xlarge,0.4279,us-west-2b,2016-02-26,8,0.415489
m4.10xlarge,0.3851,us-west-2b,2016-02-26,9,0.359025
m4.10xlarge,0.35,us-west-2b,2016-02-26,10,0.349379
m4.10xlarge,0.35,us-west-2b,2016-02-26,11,0.347491
m4.10xlarge,0.3452,us-west-2b,2016-02-26,12,0.342758
m4.10xlarge,0.3341,us-west-2b,2016-02-26,13,0.333649
m4.10xlarge,0.3341,us-west-2b,2016-02-26,14,0.333265
m4.10xlarge,0.3328,us-west-2b,2016-02-26,15,0.33206
m4.10xlarge,0.3283,us-west-2b,2016-02-26,16,0.329905
m4.10xlarge,0.33,us-west-2b,2016-02-26,17,0.33473
m4.10xlarge,0.3411,us-west-2b,2016-02-26,18,0.350915
m4.10xlarge,0.361,us-west-2b,2016-02-26,19,0.364307
m4.10xlarge,0.3662,us-west-2b,2016-02-26,20,0.366732
m4.10xlarge,0.3712,us-west-2b,2016-02-26,21,0.372393
m4.10xlarge,0.3629,us-west-2b,2016-02-26,22,0.367199
m4.10xlarge,0.3711,us-west-2b,2016-02-26,23,0.375084
m4.10xlarge,0.3744,us-west-2b,2016-02-27,0,0.377835
m4.10xlarge,0.3851,us-west-2b,2016-02-27,1,0.374517
m4.10xlarge,0.3694,us-west-2b,2016-02-27,2,0.353972
m4.10xlarge,0.3435,us-west-2b,2016-02-27,3,0.335296
m4.10xlarge,0.3252,us-west-2b,2016-02-27,4,0.320812
m4.10xlarge,0.3163,us-west-2b,2016-02-27,5,0.327292
m4.10xlarge,0.33,us-west-2b,2016-02-27,6,0.320788
m4.10xlarge,0.3163,us-west-2b,2016-02-27,7,0.324253
m4.10xlarge,0.3292,us-west-2b,2016-02-27,8,0.329901
m4.10xlarge,0.33,us-west-2b,2016-02-27,9,0.321792
m4.10xlarge,0.3294,us-west-2b,2016-02-27,10,0.329602
m4.10xlarge,0.3195,us-west-2b,2016-02-27,11,0.319998
m4.10xlarge,0.3205,us-west-2b,2016-02-27,12,0.320974
m4.10xlarge,0.3205,us-west-2b,2016-02-27,13,0.323089
m4.10xlarge,0.326,us-west-2b,2016-02-27,14,0.3232
m4.10xlarge,0.3272,us-west-2b,2016-02-27,15,0.331179
m4.10xlarge,0.3388,us-west-2b,2016-02-27,16,0.33893
m4.10xlarge,0.3452,us-west-2b,2016-02-27,17,0.347818
m4.10xlarge,0.3434,us-west-2b,2016-02-27,18,0.36131
m4.10xlarge,0.3733,us-west-2b,2016-02-27,19,0.372825
m4.10xlarge,0.3583,us-west-2b,2016-02-27,20,0.369512
m4.10xlarge,0.3877,us-west-2b,2016-02-27,21,0.402159
m4.10xlarge,0.432,us-west-2b,2016-02-27,22,0.534395
m4.10xlarge,0.5974,us-west-2b,2016-02-27,23,0.604135
m4.10xlarge,0.578,us-west-2b,2016-02-28,0,0.534156
m4.10xlarge,0.4932,us-west-2b,2016-02-28,1,0.497047
m4.10xlarge,0.4559,us-west-2b,2016-02-28,2,0.532873
m4.10xlarge,0.5784,us-west-2b,2016-02-28,3,0.616107
m4.10xlarge,0.6649,us-west-2b,2016-02-28,4,0.679801
m4.10xlarge,0.69,us-west-2b,2016-02-28,5,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-28,6,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-28,7,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-28,8,0.69
m4.10xlarge,0.69,us-west-2b,2016-02-28,9,0.691168
m4.10xlarge,0.69,us-west-2b,2016-02-28,10,0.695371
m4.10xlarge,0.69,us-west-2b,2016-02-28,11,0.69089
m4.10xlarge,0.69,us-west-2b,2016-02-28,12,0.689526
m4.10xlarge,0.689,us-west-2b,2016-02-28,13,0.679129
m4.10xlarge,0.6362,us-west-2b,2016-02-28,14,0.6362
m4.10xlarge,0.6362,us-west-2b,2016-02-28,15,0.64019
m4.10xlarge,0.6362,us-west-2b,2016-02-28,16,0.656274
m4.10xlarge,0.6642,us-west-2b,2016-02-28,17,0.732645
m4.10xlarge,0.827,us-west-2b,2016-02-28,18,0.803766
m4.10xlarge,0.69,us-west-2b,2016-02-28,19,0.690899
m4.10xlarge,0.69,us-west-2b,2016-02-28,20,0.690901
m4.10xlarge,0.69,us-west-2b,2016-02-28,21,0.695954
m4.10xlarge,0.6962,us-west-2b,2016-02-28,22,0.691808
m4.10xlarge,0.6962,us-west-2b,2016-02-29,0,0.6962
m4.10xlarge,0.69,us-west-2b,2016-02-29,1,0.690141
m4.10xlarge,0.6031,us-west-2b,2016-02-29,6,0.674399
m4.10xlarge,0.6776,us-west-2b,2016-02-29,7,0.685463
