InstanceType,SpotPrice,AvailabilityZone,DATE,HOUR,QHOUR,AVG_SP
m4.10xlarge,0.3866,us-west-2a,2016-01-01,0,0,0.385907
m4.10xlarge,0.3833,us-west-2a,2016-01-01,0,1,0.391978
m4.10xlarge,0.3993,us-west-2a,2016-01-01,0,2,0.401867
m4.10xlarge,0.4044,us-west-2a,2016-01-01,0,3,0.403741
m4.10xlarge,0.4019,us-west-2a,2016-01-01,1,0,0.4019
m4.10xlarge,0.4019,us-west-2a,2016-01-01,1,1,0.4019
m4.10xlarge,0.4019,us-west-2a,2016-01-01,1,2,0.402525
m4.10xlarge,0.4044,us-west-2a,2016-01-01,1,3,0.404611
m4.10xlarge,0.4031,us-west-2a,2016-01-01,2,0,0.396714
m4.10xlarge,0.392,us-west-2a,2016-01-01,2,1,0.389649
m4.10xlarge,0.3872,us-west-2a,2016-01-01,2,2,0.386227
m4.10xlarge,0.3801,us-west-2a,2016-01-01,2,3,0.379611
m4.10xlarge,0.3766,us-west-2a,2016-01-01,3,0,0.3766
m4.10xlarge,0.3766,us-west-2a,2016-01-01,3,1,0.376654
m4.10xlarge,0.3741,us-west-2a,2016-01-01,3,2,0.37316
m4.10xlarge,0.3731,us-west-2a,2016-01-01,3,3,0.373668
m4.10xlarge,0.3741,us-west-2a,2016-01-01,4,0,0.374312
m4.10xlarge,0.3761,us-west-2a,2016-01-01,4,1,0.374154
m4.10xlarge,0.3731,us-west-2a,2016-01-01,4,2,0.373927
m4.10xlarge,0.3751,us-west-2a,2016-01-01,4,3,0.375644
m4.10xlarge,0.3751,us-west-2a,2016-01-01,5,0,0.374374
m4.10xlarge,0.3741,us-west-2a,2016-01-01,5,1,0.373549
m4.10xlarge,0.3741,us-west-2a,2016-01-01,5,2,0.374923
m4.10xlarge,0.3741,us-west-2a,2016-01-01,5,3,0.375383
m4.10xlarge,0.3782,us-west-2a,2016-01-01,6,0,0.377231
m4.10xlarge,0.3741,us-west-2a,2016-01-01,6,1,0.375673
m4.10xlarge,0.3761,us-west-2a,2016-01-01,6,2,0.375997
m4.10xlarge,0.3741,us-west-2a,2016-01-01,6,3,0.375237
m4.10xlarge,0.3751,us-west-2a,2016-01-01,7,0,0.375099
m4.10xlarge,0.3751,us-west-2a,2016-01-01,7,1,0.374113
m4.10xlarge,0.3731,us-west-2a,2016-01-01,7,2,0.374587
m4.10xlarge,0.3771,us-west-2a,2016-01-01,7,3,0.374911
m4.10xlarge,0.3731,us-west-2a,2016-01-01,8,0,0.370332
m4.10xlarge,0.3706,us-west-2a,2016-01-01,8,1,0.371427
m4.10xlarge,0.3725,us-west-2a,2016-01-01,8,2,0.373128
m4.10xlarge,0.3735,us-west-2a,2016-01-01,8,3,0.373134
m4.10xlarge,0.3735,us-west-2a,2016-01-01,9,0,0.372247
m4.10xlarge,0.3725,us-west-2a,2016-01-01,9,1,0.371422
m4.10xlarge,0.3706,us-west-2a,2016-01-01,9,2,0.371564
m4.10xlarge,0.3735,us-west-2a,2016-01-01,9,3,0.373462
m4.10xlarge,0.3725,us-west-2a,2016-01-01,10,0,0.372896
m4.10xlarge,0.3735,us-west-2a,2016-01-01,10,1,0.373408
m4.10xlarge,0.3735,us-west-2a,2016-01-01,10,2,0.373298
m4.10xlarge,0.3725,us-west-2a,2016-01-01,10,3,0.37323
m4.10xlarge,0.3725,us-west-2a,2016-01-01,11,0,0.371946
m4.10xlarge,0.3715,us-west-2a,2016-01-01,11,1,0.37076
m4.10xlarge,0.3706,us-west-2a,2016-01-01,11,2,0.371373
m4.10xlarge,0.3735,us-west-2a,2016-01-01,11,3,0.372698
m4.10xlarge,0.3725,us-west-2a,2016-01-01,12,0,0.373114
m4.10xlarge,0.3735,us-west-2a,2016-01-01,12,1,0.37118
m4.10xlarge,0.369,us-west-2a,2016-01-01,12,2,0.369549
m4.10xlarge,0.369,us-west-2a,2016-01-01,12,3,0.369277
m4.10xlarge,0.369,us-west-2a,2016-01-01,13,0,0.3701
m4.10xlarge,0.37,us-west-2a,2016-01-01,13,1,0.3701
m4.10xlarge,0.3709,us-west-2a,2016-01-01,13,2,0.37139
m4.10xlarge,0.3719,us-west-2a,2016-01-01,13,3,0.370735
m4.10xlarge,0.3709,us-west-2a,2016-01-01,14,0,0.3709
m4.10xlarge,0.3709,us-west-2a,2016-01-01,14,1,0.370994
m4.10xlarge,0.3719,us-west-2a,2016-01-01,14,2,0.370566
m4.10xlarge,0.3719,us-west-2a,2016-01-01,14,3,0.370873
m4.10xlarge,0.3709,us-west-2a,2016-01-01,15,0,0.370966
m4.10xlarge,0.3719,us-west-2a,2016-01-01,15,1,0.370495
m4.10xlarge,0.37,us-west-2a,2016-01-01,15,2,0.370289
m4.10xlarge,0.3709,us-west-2a,2016-01-01,15,3,0.370566
m4.10xlarge,0.37,us-west-2a,2016-01-01,16,0,0.37
m4.10xlarge,0.37,us-west-2a,2016-01-01,16,1,0.370258
m4.10xlarge,0.3709,us-west-2a,2016-01-01,16,2,0.371728
m4.10xlarge,0.3709,us-west-2a,2016-01-01,16,3,0.371837
m4.10xlarge,0.3709,us-west-2a,2016-01-01,17,0,0.370167
m4.10xlarge,0.37,us-west-2a,2016-01-01,17,1,0.369473
m4.10xlarge,0.369,us-west-2a,2016-01-01,17,2,0.36934
m4.10xlarge,0.37,us-west-2a,2016-01-01,17,3,0.373971
m4.10xlarge,0.3771,us-west-2a,2016-01-01,18,0,0.382893
m4.10xlarge,0.3878,us-west-2a,2016-01-01,18,1,0.386408
m4.10xlarge,0.387,us-west-2a,2016-01-01,18,2,0.391798
m4.10xlarge,0.393,us-west-2a,2016-01-01,18,3,0.393657
m4.10xlarge,0.393,us-west-2a,2016-01-01,19,0,0.39256
m4.10xlarge,0.393,us-west-2a,2016-01-01,19,1,0.393325
m4.10xlarge,0.393,us-west-2a,2016-01-01,19,2,0.392549
m4.10xlarge,0.3918,us-west-2a,2016-01-01,19,3,0.392239
m4.10xlarge,0.3918,us-west-2a,2016-01-01,20,0,0.394355
m4.10xlarge,0.3918,us-west-2a,2016-01-01,20,1,0.39278
m4.10xlarge,0.393,us-west-2a,2016-01-01,20,2,0.392031
m4.10xlarge,0.3918,us-west-2a,2016-01-01,20,3,0.3918
m4.10xlarge,0.3918,us-west-2a,2016-01-01,21,0,0.3918
m4.10xlarge,0.3918,us-west-2a,2016-01-01,21,1,0.392613
m4.10xlarge,0.3942,us-west-2a,2016-01-01,21,2,0.392531
m4.10xlarge,0.3918,us-west-2a,2016-01-01,21,3,0.393121
m4.10xlarge,0.3918,us-west-2a,2016-01-01,22,0,0.392149
m4.10xlarge,0.3954,us-west-2a,2016-01-01,22,1,0.39398
m4.10xlarge,0.3954,us-west-2a,2016-01-01,22,2,0.391892
m4.10xlarge,0.3906,us-west-2a,2016-01-01,22,3,0.390178
m4.10xlarge,0.3895,us-west-2a,2016-01-01,23,0,0.390301
m4.10xlarge,0.3895,us-west-2a,2016-01-01,23,1,0.389517
m4.10xlarge,0.3906,us-west-2a,2016-01-01,23,2,0.390435
m4.10xlarge,0.3918,us-west-2a,2016-01-01,23,3,0.384752
m4.10xlarge,0.3345,us-west-2a,2016-01-02,0,0,0.334597
m4.10xlarge,0.3358,us-west-2a,2016-01-02,0,1,0.335075
m4.10xlarge,0.3345,us-west-2a,2016-01-02,0,2,0.334607
m4.10xlarge,0.3351,us-west-2a,2016-01-02,0,3,0.328919
m4.10xlarge,0.328,us-west-2a,2016-01-02,1,0,0.328758
m4.10xlarge,0.3286,us-west-2a,2016-01-02,1,1,0.3236
m4.10xlarge,0.3217,us-west-2a,2016-01-02,1,2,0.322323
m4.10xlarge,0.3212,us-west-2a,2016-01-02,1,3,0.321733
m4.10xlarge,0.3217,us-west-2a,2016-01-02,2,0,0.319525
m4.10xlarge,0.3164,us-west-2a,2016-01-02,2,1,0.31501
m4.10xlarge,0.3128,us-west-2a,2016-01-02,2,2,0.313258
m4.10xlarge,0.3128,us-west-2a,2016-01-02,2,3,0.313001
m4.10xlarge,0.3133,us-west-2a,2016-01-02,3,0,0.313483
m4.10xlarge,0.3133,us-west-2a,2016-01-02,3,1,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-02,3,2,0.313486
m4.10xlarge,0.3138,us-west-2a,2016-01-02,3,3,0.313247
m4.10xlarge,0.3143,us-west-2a,2016-01-02,4,0,0.313814
m4.10xlarge,0.3133,us-west-2a,2016-01-02,4,1,0.312839
m4.10xlarge,0.3124,us-west-2a,2016-01-02,4,2,0.312568
m4.10xlarge,0.3128,us-west-2a,2016-01-02,4,3,0.312416
m4.10xlarge,0.3124,us-west-2a,2016-01-02,5,0,0.312937
m4.10xlarge,0.3128,us-west-2a,2016-01-02,5,1,0.313154
m4.10xlarge,0.3133,us-west-2a,2016-01-02,5,2,0.317682
m4.10xlarge,0.3186,us-west-2a,2016-01-02,5,3,0.318747
m4.10xlarge,0.3191,us-west-2a,2016-01-02,6,0,0.319202
m4.10xlarge,0.3196,us-west-2a,2016-01-02,6,1,0.319552
m4.10xlarge,0.3196,us-west-2a,2016-01-02,6,2,0.3196
m4.10xlarge,0.3196,us-west-2a,2016-01-02,6,3,0.319282
m4.10xlarge,0.3191,us-west-2a,2016-01-02,7,0,0.320445
m4.10xlarge,0.3228,us-west-2a,2016-01-02,7,1,0.324626
m4.10xlarge,0.326,us-west-2a,2016-01-02,7,2,0.326017
m4.10xlarge,0.3254,us-west-2a,2016-01-02,7,3,0.3254
m4.10xlarge,0.3254,us-west-2a,2016-01-02,8,0,0.3254
m4.10xlarge,0.3254,us-west-2a,2016-01-02,8,1,0.325803
m4.10xlarge,0.326,us-west-2a,2016-01-02,8,2,0.326
m4.10xlarge,0.326,us-west-2a,2016-01-02,8,3,0.323948
m4.10xlarge,0.3228,us-west-2a,2016-01-02,9,0,0.321954
m4.10xlarge,0.3196,us-west-2a,2016-01-02,9,1,0.317328
m4.10xlarge,0.3164,us-west-2a,2016-01-02,9,2,0.3164
m4.10xlarge,0.3164,us-west-2a,2016-01-02,9,3,0.316438
m4.10xlarge,0.317,us-west-2a,2016-01-02,10,0,0.316262
m4.10xlarge,0.3159,us-west-2a,2016-01-02,10,1,0.3159
m4.10xlarge,0.3159,us-west-2a,2016-01-02,10,2,0.313914
m4.10xlarge,0.3133,us-west-2a,2016-01-02,10,3,0.31301
m4.10xlarge,0.3128,us-west-2a,2016-01-02,11,0,0.313438
m4.10xlarge,0.3148,us-west-2a,2016-01-02,11,1,0.313815
m4.10xlarge,0.3133,us-west-2a,2016-01-02,11,2,0.313209
m4.10xlarge,0.3133,us-west-2a,2016-01-02,11,3,0.313023
m4.10xlarge,0.3128,us-west-2a,2016-01-02,12,0,0.313257
m4.10xlarge,0.3133,us-west-2a,2016-01-02,12,1,0.313979
m4.10xlarge,0.3138,us-west-2a,2016-01-02,12,2,0.313534
m4.10xlarge,0.3133,us-west-2a,2016-01-02,12,3,0.313368
m4.10xlarge,0.3143,us-west-2a,2016-01-02,13,0,0.312916
m4.10xlarge,0.3119,us-west-2a,2016-01-02,13,1,0.3119
m4.10xlarge,0.3119,us-west-2a,2016-01-02,13,2,0.312668
m4.10xlarge,0.3119,us-west-2a,2016-01-02,13,3,0.31319
m4.10xlarge,0.3128,us-west-2a,2016-01-02,14,0,0.313029
m4.10xlarge,0.3128,us-west-2a,2016-01-02,14,1,0.312891
m4.10xlarge,0.3128,us-west-2a,2016-01-02,14,2,0.313164
m4.10xlarge,0.3133,us-west-2a,2016-01-02,14,3,0.314733
m4.10xlarge,0.3153,us-west-2a,2016-01-02,15,0,0.313622
m4.10xlarge,0.3128,us-west-2a,2016-01-02,15,1,0.313219
m4.10xlarge,0.3138,us-west-2a,2016-01-02,15,2,0.312653
m4.10xlarge,0.3124,us-west-2a,2016-01-02,15,3,0.3124
m4.10xlarge,0.3124,us-west-2a,2016-01-02,16,0,0.313772
m4.10xlarge,0.3133,us-west-2a,2016-01-02,16,1,0.313908
m4.10xlarge,0.3143,us-west-2a,2016-01-02,16,2,0.313695
m4.10xlarge,0.3133,us-west-2a,2016-01-02,16,3,0.313482
m4.10xlarge,0.3133,us-west-2a,2016-01-02,17,0,0.313479
m4.10xlarge,0.3138,us-west-2a,2016-01-02,17,1,0.313485
m4.10xlarge,0.3133,us-west-2a,2016-01-02,17,2,0.313656
m4.10xlarge,0.3138,us-west-2a,2016-01-02,17,3,0.313582
m4.10xlarge,0.3133,us-west-2a,2016-01-02,18,0,0.313414
m4.10xlarge,0.3143,us-west-2a,2016-01-02,18,1,0.314144
m4.10xlarge,0.3133,us-west-2a,2016-01-02,18,2,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-02,18,3,0.314122
m4.10xlarge,0.3133,us-west-2a,2016-01-02,19,0,0.313666
m4.10xlarge,0.3133,us-west-2a,2016-01-02,19,1,0.313619
m4.10xlarge,0.3133,us-west-2a,2016-01-02,19,2,0.31376
m4.10xlarge,0.3133,us-west-2a,2016-01-02,19,3,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-02,20,0,0.313635
m4.10xlarge,0.3138,us-west-2a,2016-01-02,20,1,0.31374
m4.10xlarge,0.3133,us-west-2a,2016-01-02,20,2,0.314399
m4.10xlarge,0.3133,us-west-2a,2016-01-02,20,3,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-02,21,0,0.313671
m4.10xlarge,0.3138,us-west-2a,2016-01-02,21,1,0.313758
m4.10xlarge,0.3148,us-west-2a,2016-01-02,21,2,0.314076
m4.10xlarge,0.3138,us-west-2a,2016-01-02,21,3,0.313438
m4.10xlarge,0.3133,us-west-2a,2016-01-02,22,0,0.313703
m4.10xlarge,0.3143,us-west-2a,2016-01-02,22,1,0.313896
m4.10xlarge,0.3138,us-west-2a,2016-01-02,22,2,0.313663
m4.10xlarge,0.3138,us-west-2a,2016-01-02,22,3,0.313525
m4.10xlarge,0.3138,us-west-2a,2016-01-02,23,0,0.31366
m4.10xlarge,0.3138,us-west-2a,2016-01-02,23,1,0.313952
m4.10xlarge,0.3133,us-west-2a,2016-01-02,23,2,0.313902
m4.10xlarge,0.3143,us-west-2a,2016-01-02,23,3,0.314329
m4.10xlarge,0.3148,us-west-2a,2016-01-03,0,0,0.313717
m4.10xlarge,0.3133,us-west-2a,2016-01-03,0,1,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-03,0,2,0.3133
m4.10xlarge,0.3133,us-west-2a,2016-01-03,0,3,0.316768
m4.10xlarge,0.317,us-west-2a,2016-01-03,1,0,0.318798
m4.10xlarge,0.3228,us-west-2a,2016-01-03,1,1,0.327482
m4.10xlarge,0.3292,us-west-2a,2016-01-03,1,2,0.329433
m4.10xlarge,0.3298,us-west-2a,2016-01-03,1,3,0.330287
m4.10xlarge,0.3292,us-west-2a,2016-01-03,2,0,0.329197
m4.10xlarge,0.3234,us-west-2a,2016-01-03,2,1,0.322151
m4.10xlarge,0.3201,us-west-2a,2016-01-03,2,2,0.320056
m4.10xlarge,0.3196,us-west-2a,2016-01-03,2,3,0.321051
m4.10xlarge,0.3234,us-west-2a,2016-01-03,3,0,0.323081
m4.10xlarge,0.3228,us-west-2a,2016-01-03,3,1,0.3228
m4.10xlarge,0.3228,us-west-2a,2016-01-03,3,2,0.323121
m4.10xlarge,0.3239,us-west-2a,2016-01-03,3,3,0.322848
m4.10xlarge,0.3228,us-west-2a,2016-01-03,4,0,0.325399
m4.10xlarge,0.3311,us-west-2a,2016-01-03,4,1,0.334209
m4.10xlarge,0.3351,us-west-2a,2016-01-03,4,2,0.338726
m4.10xlarge,0.3378,us-west-2a,2016-01-03,4,3,0.33856
m4.10xlarge,0.3385,us-west-2a,2016-01-03,5,0,0.33584
m4.10xlarge,0.3338,us-west-2a,2016-01-03,5,1,0.33312
m4.10xlarge,0.3331,us-west-2a,2016-01-03,5,2,0.3331
m4.10xlarge,0.3331,us-west-2a,2016-01-03,5,3,0.329348
m4.10xlarge,0.3272,us-west-2a,2016-01-03,6,0,0.324396
m4.10xlarge,0.3239,us-west-2a,2016-01-03,6,1,0.3239
m4.10xlarge,0.3239,us-west-2a,2016-01-03,6,2,0.324195
m4.10xlarge,0.3234,us-west-2a,2016-01-03,6,3,0.323868
m4.10xlarge,0.3234,us-west-2a,2016-01-03,7,0,0.323674
m4.10xlarge,0.3234,us-west-2a,2016-01-03,7,1,0.324324
m4.10xlarge,0.3234,us-west-2a,2016-01-03,7,2,0.322271
m4.10xlarge,0.3224,us-west-2a,2016-01-03,7,3,0.320091
m4.10xlarge,0.3175,us-west-2a,2016-01-03,8,0,0.317708
m4.10xlarge,0.318,us-west-2a,2016-01-03,8,1,0.317592
m4.10xlarge,0.317,us-west-2a,2016-01-03,8,2,0.317564
m4.10xlarge,0.3185,us-west-2a,2016-01-03,8,3,0.317614
m4.10xlarge,0.318,us-west-2a,2016-01-03,9,0,0.314144
m4.10xlarge,0.3111,us-west-2a,2016-01-03,9,1,0.310741
m4.10xlarge,0.3106,us-west-2a,2016-01-03,9,2,0.31157
m4.10xlarge,0.3121,us-west-2a,2016-01-03,9,3,0.310823
m4.10xlarge,0.3111,us-west-2a,2016-01-03,10,0,0.310859
m4.10xlarge,0.3106,us-west-2a,2016-01-03,10,1,0.308932
m4.10xlarge,0.3084,us-west-2a,2016-01-03,10,2,0.306581
m4.10xlarge,0.3048,us-west-2a,2016-01-03,10,3,0.30516
m4.10xlarge,0.3053,us-west-2a,2016-01-03,11,0,0.304625
m4.10xlarge,0.3048,us-west-2a,2016-01-03,11,1,0.304762
m4.10xlarge,0.3048,us-west-2a,2016-01-03,11,2,0.305455
m4.10xlarge,0.3053,us-west-2a,2016-01-03,11,3,0.304877
m4.10xlarge,0.3048,us-west-2a,2016-01-03,12,0,0.304615
m4.10xlarge,0.3048,us-west-2a,2016-01-03,12,1,0.30562
m4.10xlarge,0.307,us-west-2a,2016-01-03,12,2,0.305688
m4.10xlarge,0.3044,us-west-2a,2016-01-03,12,3,0.304781
m4.10xlarge,0.3053,us-west-2a,2016-01-03,13,0,0.302711
m4.10xlarge,0.3017,us-west-2a,2016-01-03,13,1,0.301769
m4.10xlarge,0.3029,us-west-2a,2016-01-03,13,2,0.302491
m4.10xlarge,0.3025,us-west-2a,2016-01-03,13,3,0.302071
m4.10xlarge,0.3017,us-west-2a,2016-01-03,14,0,0.302053
m4.10xlarge,0.3033,us-west-2a,2016-01-03,14,1,0.302567
m4.10xlarge,0.3025,us-west-2a,2016-01-03,14,2,0.302447
m4.10xlarge,0.3017,us-west-2a,2016-01-03,14,3,0.302035
m4.10xlarge,0.3021,us-west-2a,2016-01-03,15,0,0.30225
m4.10xlarge,0.3021,us-west-2a,2016-01-03,15,1,0.302148
m4.10xlarge,0.3029,us-west-2a,2016-01-03,15,2,0.302552
m4.10xlarge,0.3017,us-west-2a,2016-01-03,15,3,0.302211
m4.10xlarge,0.3017,us-west-2a,2016-01-03,16,0,0.30249
m4.10xlarge,0.3029,us-west-2a,2016-01-03,16,1,0.303008
m4.10xlarge,0.3033,us-west-2a,2016-01-03,16,2,0.303264
m4.10xlarge,0.3033,us-west-2a,2016-01-03,16,3,0.302488
m4.10xlarge,0.3021,us-west-2a,2016-01-03,17,0,0.30262
m4.10xlarge,0.3037,us-west-2a,2016-01-03,17,1,0.302445
m4.10xlarge,0.3017,us-west-2a,2016-01-03,17,2,0.302753
m4.10xlarge,0.3025,us-west-2a,2016-01-03,17,3,0.302587
m4.10xlarge,0.3029,us-west-2a,2016-01-03,18,0,0.303046
m4.10xlarge,0.3029,us-west-2a,2016-01-03,18,1,0.302526
m4.10xlarge,0.3025,us-west-2a,2016-01-03,18,2,0.3025
m4.10xlarge,0.3025,us-west-2a,2016-01-03,18,3,0.302831
m4.10xlarge,0.3037,us-west-2a,2016-01-03,19,0,0.303268
m4.10xlarge,0.3025,us-west-2a,2016-01-03,19,1,0.302531
m4.10xlarge,0.3029,us-west-2a,2016-01-03,19,2,0.303173
m4.10xlarge,0.3042,us-west-2a,2016-01-03,19,3,0.303603
m4.10xlarge,0.3037,us-west-2a,2016-01-03,20,0,0.303544
m4.10xlarge,0.3042,us-west-2a,2016-01-03,20,1,0.303736
m4.10xlarge,0.3037,us-west-2a,2016-01-03,20,2,0.303389
m4.10xlarge,0.3033,us-west-2a,2016-01-03,20,3,0.303632
m4.10xlarge,0.3042,us-west-2a,2016-01-03,21,0,0.30319
m4.10xlarge,0.3029,us-west-2a,2016-01-03,21,1,0.303209
m4.10xlarge,0.3037,us-west-2a,2016-01-03,21,2,0.303764
m4.10xlarge,0.3037,us-west-2a,2016-01-03,21,3,0.303366
m4.10xlarge,0.3033,us-west-2a,2016-01-03,22,0,0.30264
m4.10xlarge,0.3029,us-west-2a,2016-01-03,22,1,0.303309
m4.10xlarge,0.3029,us-west-2a,2016-01-03,22,2,0.303462
m4.10xlarge,0.3033,us-west-2a,2016-01-03,22,3,0.303587
m4.10xlarge,0.3046,us-west-2a,2016-01-03,23,0,0.30361
m4.10xlarge,0.3033,us-west-2a,2016-01-03,23,1,0.303337
m4.10xlarge,0.3033,us-west-2a,2016-01-03,23,2,0.303521
m4.10xlarge,0.3033,us-west-2a,2016-01-03,23,3,0.303836
m4.10xlarge,0.3033,us-west-2a,2016-01-04,0,0,0.304279
m4.10xlarge,0.305,us-west-2a,2016-01-04,0,1,0.304312
m4.10xlarge,0.3042,us-west-2a,2016-01-04,0,2,0.304146
m4.10xlarge,0.3037,us-west-2a,2016-01-04,0,3,0.310287
m4.10xlarge,0.3135,us-west-2a,2016-01-04,1,0,0.313019
m4.10xlarge,0.313,us-west-2a,2016-01-04,1,1,0.314635
m4.10xlarge,0.3163,us-west-2a,2016-01-04,1,2,0.3192
m4.10xlarge,0.3202,us-west-2a,2016-01-04,1,3,0.320744
m4.10xlarge,0.3196,us-west-2a,2016-01-04,2,0,0.319018
m4.10xlarge,0.3185,us-west-2a,2016-01-04,2,1,0.318711
m4.10xlarge,0.3191,us-west-2a,2016-01-04,2,2,0.319585
m4.10xlarge,0.3207,us-west-2a,2016-01-04,2,3,0.316336
m4.10xlarge,0.3153,us-west-2a,2016-01-04,3,0,0.313304
m4.10xlarge,0.3125,us-west-2a,2016-01-04,3,1,0.312425
m4.10xlarge,0.3125,us-west-2a,2016-01-04,3,2,0.312461
m4.10xlarge,0.3125,us-west-2a,2016-01-04,3,3,0.312525
m4.10xlarge,0.3121,us-west-2a,2016-01-04,4,0,0.312527
m4.10xlarge,0.313,us-west-2a,2016-01-04,4,1,0.313596
m4.10xlarge,0.313,us-west-2a,2016-01-04,4,2,0.315763
m4.10xlarge,0.3158,us-west-2a,2016-01-04,4,3,0.315608
m4.10xlarge,0.3163,us-west-2a,2016-01-04,5,0,0.31528
m4.10xlarge,0.3143,us-west-2a,2016-01-04,5,1,0.315394
m4.10xlarge,0.3163,us-west-2a,2016-01-04,5,2,0.314681
m4.10xlarge,0.3143,us-west-2a,2016-01-04,5,3,0.314632
m4.10xlarge,0.3148,us-west-2a,2016-01-04,6,0,0.316078
m4.10xlarge,0.3158,us-west-2a,2016-01-04,6,1,0.31566
m4.10xlarge,0.3153,us-west-2a,2016-01-04,6,2,0.315569
m4.10xlarge,0.3163,us-west-2a,2016-01-04,6,3,0.316207
m4.10xlarge,0.3163,us-west-2a,2016-01-04,7,0,0.314822
m4.10xlarge,0.3191,us-west-2a,2016-01-04,7,1,0.324224
m4.10xlarge,0.3351,us-west-2a,2016-01-04,7,2,0.3351
m4.10xlarge,0.3351,us-west-2a,2016-01-04,7,3,0.336227
m4.10xlarge,0.3372,us-west-2a,2016-01-04,8,0,0.337278
m4.10xlarge,0.3365,us-west-2a,2016-01-04,8,1,0.337227
m4.10xlarge,0.3379,us-west-2a,2016-01-04,8,2,0.329202
m4.10xlarge,0.3269,us-west-2a,2016-01-04,8,3,0.327918
m4.10xlarge,0.3288,us-west-2a,2016-01-04,9,0,0.32694
m4.10xlarge,0.3263,us-west-2a,2016-01-04,9,1,0.320853
m4.10xlarge,0.3196,us-west-2a,2016-01-04,9,2,0.319752
m4.10xlarge,0.3163,us-west-2a,2016-01-04,9,3,0.314202
m4.10xlarge,0.3098,us-west-2a,2016-01-04,10,0,0.308891
m4.10xlarge,0.3098,us-west-2a,2016-01-04,10,1,0.313344
m4.10xlarge,0.3174,us-west-2a,2016-01-04,10,2,0.316719
m4.10xlarge,0.3163,us-west-2a,2016-01-04,10,3,0.315477
m4.10xlarge,0.314,us-west-2a,2016-01-04,11,0,0.310995
m4.10xlarge,0.307,us-west-2a,2016-01-04,11,1,0.303109
m4.10xlarge,0.3001,us-west-2a,2016-01-04,11,2,0.30008
m4.10xlarge,0.2994,us-west-2a,2016-01-04,11,3,0.296699
m4.10xlarge,0.2973,us-west-2a,2016-01-04,12,0,0.297447
m4.10xlarge,0.2973,us-west-2a,2016-01-04,12,1,0.303627
m4.10xlarge,0.3033,us-west-2a,2016-01-04,12,2,0.303264
m4.10xlarge,0.3033,us-west-2a,2016-01-04,12,3,0.303277
m4.10xlarge,0.3061,us-west-2a,2016-01-04,13,0,0.307034
m4.10xlarge,0.3065,us-west-2a,2016-01-04,13,1,0.307926
m4.10xlarge,0.307,us-west-2a,2016-01-04,13,2,0.306723
m4.10xlarge,0.307,us-west-2a,2016-01-04,13,3,0.306935
m4.10xlarge,0.307,us-west-2a,2016-01-04,14,0,0.307185
m4.10xlarge,0.307,us-west-2a,2016-01-04,14,1,0.308158
m4.10xlarge,0.3102,us-west-2a,2016-01-04,14,2,0.311029
m4.10xlarge,0.3117,us-west-2a,2016-01-04,14,3,0.310099
m4.10xlarge,0.3098,us-west-2a,2016-01-04,15,0,0.309754
m4.10xlarge,0.3098,us-west-2a,2016-01-04,15,1,0.312583
m4.10xlarge,0.313,us-west-2a,2016-01-04,15,2,0.313597
m4.10xlarge,0.314,us-west-2a,2016-01-04,15,3,0.313458
m4.10xlarge,0.3135,us-west-2a,2016-01-04,16,0,0.31315
m4.10xlarge,0.313,us-west-2a,2016-01-04,16,1,0.314001
m4.10xlarge,0.314,us-west-2a,2016-01-04,16,2,0.313106
m4.10xlarge,0.313,us-west-2a,2016-01-04,16,3,0.312657
m4.10xlarge,0.3125,us-west-2a,2016-01-04,17,0,0.312769
m4.10xlarge,0.313,us-west-2a,2016-01-04,17,1,0.313124
m4.10xlarge,0.3135,us-west-2a,2016-01-04,17,2,0.320165
m4.10xlarge,0.3257,us-west-2a,2016-01-04,17,3,0.333907
m4.10xlarge,0.3372,us-west-2a,2016-01-04,18,0,0.346443
m4.10xlarge,0.3595,us-west-2a,2016-01-04,18,1,0.364569
m4.10xlarge,0.3676,us-west-2a,2016-01-04,18,2,0.377492
m4.10xlarge,0.3787,us-west-2a,2016-01-04,18,3,0.386662
m4.10xlarge,0.3926,us-west-2a,2016-01-04,19,0,0.38915
m4.10xlarge,0.3825,us-west-2a,2016-01-04,19,1,0.381169
m4.10xlarge,0.3814,us-west-2a,2016-01-04,19,2,0.378851
m4.10xlarge,0.374,us-west-2a,2016-01-04,19,3,0.372123
m4.10xlarge,0.3717,us-west-2a,2016-01-04,20,0,0.365875
m4.10xlarge,0.3604,us-west-2a,2016-01-04,20,1,0.360668
m4.10xlarge,0.3595,us-west-2a,2016-01-04,20,2,0.36556
m4.10xlarge,0.3699,us-west-2a,2016-01-04,20,3,0.376297
m4.10xlarge,0.3766,us-west-2a,2016-01-04,21,0,0.378661
m4.10xlarge,0.3832,us-west-2a,2016-01-04,21,1,0.383099
m4.10xlarge,0.3809,us-west-2a,2016-01-04,21,2,0.384704
m4.10xlarge,0.3872,us-west-2a,2016-01-04,21,3,0.388119
m4.10xlarge,0.3899,us-west-2a,2016-01-04,22,0,0.393786
m4.10xlarge,0.3911,us-west-2a,2016-01-04,22,1,0.394383
